year,month,DT_NOTIFICACAO,SG_UF_NOT,ID_MUNICIP,DT_CARGA,count
2020,4,2020-04-26,AM,NOVO AIRAO,2024-08-04,1
2020,4,2020-04-22,PE,SALGUEIRO,2024-08-04,2
2020,4,2020-04-16,MG,VARGINHA,2024-08-04,1
2020,4,2020-04-15,MG,CAPELINHA,2024-08-04,1
2020,4,2020-04-16,BA,JEQUIE,2024-08-04,2
2020,4,2020-04-17,PB,MONTEIRO,2024-08-04,1
2020,4,2020-04-17,SP,FRANCO DA ROCHA,2024-08-04,6
2020,4,2020-04-03,PR,GUARANIACU,2024-08-04,1
2020,4,2020-04-20,MG,SAO JOAO DEL REI,2024-08-04,2
2020,4,2020-04-17,PR,CAMPO LARGO,2024-08-04,4
2020,4,2020-04-19,MG,OURO BRANCO,2024-08-04,1
2020,4,2020-04-23,SP,ITU,2024-08-04,4
2020,4,2020-04-23,SC,LAGES,2024-08-04,1
2020,4,2020-04-23,AL,MACEIO,2024-08-04,22
2020,4,2020-04-22,BA,JUAZEIRO,2024-08-04,2
2020,4,2020-04-24,BA,SALVADOR,2024-08-04,46
2020,4,2020-04-24,PI,TERESINA,2024-08-04,23
2020,4,2020-04-24,PR,CORONEL DOMINGOS SOARES,2024-08-04,1
2020,4,2020-04-24,PB,CAMPINA GRANDE,2024-08-04,7
2020,4,2020-04-25,SP,SAO JOSE DO RIO PRETO,2024-08-04,8
2020,4,2020-04-18,SP,TAUBATE,2024-08-04,3
2020,4,2020-04-25,PE,TRINDADE,2024-08-04,1
2020,4,2020-04-25,CE,UBAJARA,2024-08-04,1
2020,4,2020-04-27,SP,ITUPEVA,2024-08-04,1
2020,4,2020-04-27,RS,CARLOS BARBOSA,2024-08-04,2
2020,4,2020-04-27,MG,BARBACENA,2024-08-04,2
2020,4,2020-04-28,SP,BOTUCATU,2024-08-04,13
2020,4,2020-04-25,PR,IBIPORA,2024-08-04,1
2020,4,2020-04-28,PR,PALMEIRA,2024-08-04,1
2020,4,2020-04-28,RS,SALDANHA MARINHO,2024-08-04,1
2020,4,2020-04-29,RS,ESPUMOSO,2024-08-04,1
2020,4,2020-04-29,CE,VICOSA DO CEARA,2024-08-04,6
2020,3,2020-03-18,SP,PERUIBE,2024-08-04,2
2020,3,2020-03-20,GO,AGUAS LINDAS DE GOIAS,2024-08-04,1
2020,5,2020-05-02,SP,TATUI,2024-08-04,1
2020,5,2020-05-01,SP,GUARAREMA,2024-08-04,1
2020,4,2020-04-24,RN,CEARA-MIRIM,2024-08-04,1
2020,5,2020-05-04,MT,BARRA DO GARCAS,2024-08-04,2
2020,5,2020-05-01,AM,MANAQUIRI,2024-08-04,1
2020,5,2020-05-04,MT,CACERES,2024-08-04,1
2020,5,2020-05-05,PR,CURITIBA,2024-08-04,45
2020,4,2020-04-27,PA,NOVA ESPERANCA DO PIRIA,2024-08-04,7
2020,4,2020-04-23,ES,VILA VELHA,2024-08-04,5
2020,5,2020-05-05,AL,SANTANA DO IPANEMA,2024-08-04,5
2020,5,2020-05-05,SP,NOVA ODESSA,2024-08-04,1
2020,4,2020-04-16,RS,TENENTE PORTELA,2024-08-04,2
2020,4,2020-04-15,MG,MONTES CLAROS,2024-08-04,3
2020,4,2020-04-20,PE,RECIFE,2024-08-04,200
2020,4,2020-04-21,CE,SOBRAL,2024-08-04,6
2020,3,2020-03-23,GO,QUIRINOPOLIS,2024-08-04,2
2020,4,2020-04-21,PR,BANDEIRANTES,2024-08-04,2
2020,4,2020-04-19,SP,GUARATINGUETA,2024-08-04,1
2020,4,2020-04-19,RS,NOVO HAMBURGO,2024-08-04,2
2020,4,2020-04-21,SP,ITAPEVA,2024-08-04,1
2020,4,2020-04-21,SP,SAO JOSE DOS CAMPOS,2024-08-04,10
2020,4,2020-04-15,PE,TUPANATINGA,2024-08-04,3
2020,4,2020-04-23,SP,GUARULHOS,2024-08-04,56
2020,4,2020-04-23,SP,GUARATINGUETA,2024-08-04,1
2020,4,2020-04-25,MT,COLIDER,2024-08-04,1
2020,4,2020-04-27,SP,MARILIA,2024-08-04,5
2020,4,2020-04-23,SC,BIGUACU,2024-08-04,2
2020,4,2020-04-28,RS,ERECHIM,2024-08-04,1
2020,4,2020-04-27,SP,BRAGANCA PAULISTA,2024-08-04,1
2020,4,2020-04-24,SP,RIO CLARO,2024-08-04,3
2020,4,2020-04-27,SP,ITAPECERICA DA SERRA,2024-08-04,15
2020,4,2020-04-21,SP,DIADEMA,2024-08-04,6
2020,4,2020-04-30,PR,CAMBE,2024-08-04,1
2020,3,2020-03-27,ES,LINHARES,2024-08-04,1
2020,4,2020-04-28,SP,ITAQUAQUECETUBA,2024-08-04,10
2020,5,2020-05-01,SP,SERRANA,2024-08-04,1
2020,5,2020-05-01,RS,SANANDUVA,2024-08-04,2
2020,5,2020-05-02,RS,PORTO ALEGRE,2024-08-04,13
2020,5,2020-05-02,SP,SERTAOZINHO,2024-08-04,1
2020,5,2020-05-03,CE,ARACATI,2024-08-04,1
2020,4,2020-04-26,MG,BURITIZEIRO,2024-08-04,1
2020,5,2020-05-02,SC,ITAJAI,2024-08-04,3
2020,4,2020-04-30,MS,RIBAS DO RIO PARDO,2024-08-04,1
2020,5,2020-05-06,GO,ARAGUAPAZ,2024-08-04,2
2020,4,2020-04-12,PR,TELEMACO BORBA,2024-08-04,1
2020,4,2020-04-01,BA,CARAIBAS,2024-08-04,1
2020,4,2020-04-14,BA,AMARGOSA,2024-08-04,1
2020,4,2020-04-17,SC,MORRO DA FUMACA,2024-08-04,1
2020,4,2020-04-18,MG,MEDINA,2024-08-04,1
2020,4,2020-04-18,MS,NOVA ALVORADA DO SUL,2024-08-04,1
2020,4,2020-04-19,BA,ILHEUS,2024-08-04,5
2020,4,2020-04-20,RS,PORTO ALEGRE,2024-08-04,27
2020,4,2020-04-18,ES,SERRA,2024-08-04,3
2020,4,2020-04-17,RN,MOSSORO,2024-08-04,3
2020,4,2020-04-21,SP,CUBATAO,2024-08-04,4
2020,4,2020-04-17,SP,PIEDADE,2024-08-04,1
2020,3,2020-03-26,SP,HERCULANDIA,2024-08-04,1
2020,4,2020-04-24,SP,BIRIGUI,2024-08-04,1
2020,4,2020-04-26,PR,FOZ DO IGUACU,2024-08-04,1
2020,4,2020-04-27,SP,SUMARE,2024-08-04,3
2020,4,2020-04-25,RS,PASSO FUNDO,2024-08-04,6
2020,4,2020-04-28,RS,CRUZEIRO DO SUL,2024-08-04,1
2020,4,2020-04-25,PB,SOUSA,2024-08-04,1
2020,4,2020-04-27,PA,MARABA,2024-08-04,2
2020,4,2020-04-29,RO,PORTO VELHO,2024-08-04,6
2020,4,2020-04-28,SP,ARARAS,2024-08-04,3
2020,4,2020-04-30,MG,GOVERNADOR VALADARES,2024-08-04,1
2020,4,2020-04-30,CE,ARACATI,2024-08-04,1
2020,4,2020-04-30,RS,IVOTI,2024-08-04,1
2020,5,2020-05-04,SP,SALTO DE PIRAPORA,2024-08-04,4
2020,5,2020-05-03,AM,CAAPIRANGA,2024-08-04,1
2020,5,2020-05-03,MG,UBA,2024-08-04,1
2020,5,2020-05-05,SP,NOVA GRANADA,2024-08-04,1
2020,4,2020-04-24,SP,CRUZEIRO,2024-08-04,3
2020,5,2020-05-04,MS,DOURADOS,2024-08-04,1
2020,5,2020-05-05,SP,MOCOCA,2024-08-04,2
2020,5,2020-05-05,MG,JABOTICATUBAS,2024-08-04,2
2020,5,2020-05-05,MG,TURMALINA,2024-08-04,1
2020,5,2020-05-05,SP,ITUVERAVA,2024-08-04,2
2020,5,2020-05-05,MG,FORMIGA,2024-08-04,3
null,null,null,2020-04-18 00:00:00,null,2024-08-04,1
2020,4,2020-04-01,PR,CAMPO MOURAO,2024-08-04,2
2020,4,2020-04-10,PR,TELEMACO BORBA,2024-08-04,1
2020,4,2020-04-18,PE,RECIFE,2024-08-04,137
2020,3,2020-03-16,GO,FORMOSA,2024-08-04,1
2020,4,2020-04-10,PA,REDENCAO,2024-08-04,1
2020,4,2020-04-06,PE,GARANHUNS,2024-08-04,1
2020,4,2020-04-21,PR,PATO BRANCO,2024-08-04,3
2020,3,2020-03-27,SP,ITAPECERICA DA SERRA,2024-08-04,1
2020,4,2020-04-22,SP,VOTORANTIM,2024-08-04,1
2020,4,2020-04-20,SP,MAIRINQUE,2024-08-04,1
2020,4,2020-04-19,CE,RUSSAS,2024-08-04,1
2020,4,2020-04-22,PR,SARANDI,2024-08-04,1
2020,4,2020-04-17,MG,OURO PRETO,2024-08-04,1
2020,4,2020-04-25,SC,CHAPECO,2024-08-04,5
2020,4,2020-04-24,AM,SAO GABRIEL DA CACHOEIRA,2024-08-04,1
2020,4,2020-04-25,SC,FLORIANOPOLIS,2024-08-04,3
2020,4,2020-04-27,SP,ITUVERAVA,2024-08-04,5
2020,4,2020-04-22,RS,SOLEDADE,2024-08-04,1
2020,4,2020-04-26,SP,CACHOEIRA PAULISTA,2024-08-04,1
2020,4,2020-04-20,MS,SIDROLANDIA,2024-08-04,1
2020,4,2020-04-26,PR,MARINGA,2024-08-04,4
2020,4,2020-04-27,PR,REBOUCAS,2024-08-04,1
2020,4,2020-04-27,CE,ALTO SANTO,2024-08-04,1
2020,4,2020-04-26,MG,MURIAE,2024-08-04,1
2020,4,2020-04-24,GO,RIO VERDE,2024-08-04,1
2020,4,2020-04-28,RS,CANOAS,2024-08-04,12
2020,4,2020-04-29,SP,SAO JOSE DO RIO PRETO,2024-08-04,28
2020,4,2020-04-28,SP,SAO CARLOS,2024-08-04,6
2020,4,2020-04-23,SP,LIMEIRA,2024-08-04,1
2020,4,2020-04-29,CE,ITAPIPOCA,2024-08-04,6
2020,4,2020-04-30,GO,SAO SIMAO,2024-08-04,1
2020,4,2020-04-19,PE,CABO DE SANTO AGOSTINHO,2024-08-04,1
2020,5,2020-05-01,RS,PAROBE,2024-08-04,2
2020,5,2020-05-03,MS,PORTO MURTINHO,2024-08-04,1
2020,4,2020-04-27,RN,MOSSORO,2024-08-04,2
2020,5,2020-05-01,SP,PRESIDENTE PRUDENTE,2024-08-04,7
2020,5,2020-05-05,MG,ARAGUARI,2024-08-04,2
2020,5,2020-05-04,SP,MATAO,2024-08-04,2
2020,3,2020-03-31,PE,JABOATAO DOS GUARARAPES,2024-08-04,2
2020,4,2020-04-08,AM,MANICORE,2024-08-04,1
2020,5,2020-05-06,RS,PORTAO,2024-08-04,1
2020,5,2020-05-05,PR,PONTA GROSSA,2024-08-04,5
2020,4,2020-04-30,PE,SAO LOURENCO DA MATA,2024-08-04,3
2020,4,2020-04-17,SP,JUNDIAI,2024-08-04,4
2020,4,2020-04-16,MA,SAO LUIS,2024-08-04,15
2020,3,2020-03-05,SP,PIEDADE,2024-08-04,1
2020,4,2020-04-17,MG,UBERABA,2024-08-04,3
2020,4,2020-04-17,SP,GUARUJA,2024-08-04,3
2020,4,2020-04-18,SP,JAU,2024-08-04,1
2020,4,2020-04-20,PR,CURITIBA,2024-08-04,64
2020,4,2020-04-19,SP,VOTORANTIM,2024-08-04,2
2020,4,2020-04-20,RS,SAO MARCOS,2024-08-04,1
2020,3,2020-03-14,AL,MACEIO,2024-08-04,1
2020,4,2020-04-21,PI,PARNAIBA,2024-08-04,8
2020,4,2020-04-20,PR,CORNELIO PROCOPIO,2024-08-04,1
2020,4,2020-04-23,MG,TEOFILO OTONI,2024-08-04,1
2020,4,2020-04-23,MG,MONTE SANTO DE MINAS,2024-08-04,1
2020,4,2020-04-11,AM,PARINTINS,2024-08-04,2
2020,4,2020-04-24,PA,BELEM,2024-08-04,37
2020,4,2020-04-23,ES,CACHOEIRO DE ITAPEMIRIM,2024-08-04,3
2020,4,2020-04-17,SP,SUZANO,2024-08-04,5
2020,4,2020-04-26,SP,CAMPINAS,2024-08-04,11
2020,4,2020-04-24,SP,SANTA ISABEL,2024-08-04,1
2020,4,2020-04-28,SP,LOUVEIRA,2024-08-04,2
2020,4,2020-04-29,SP,COTIA,2024-08-04,6
2020,4,2020-04-28,MG,LEOPOLDINA,2024-08-04,3
2020,4,2020-04-16,MT,MIRASSOL D'OESTE,2024-08-04,4
2020,4,2020-04-29,RS,SAO SEBASTIAO DO CAI,2024-08-04,1
2020,3,2020-03-22,SP,CUBATAO,2024-08-04,1
2020,4,2020-04-23,CE,CRATO,2024-08-04,1
2020,4,2020-04-30,PR,BANDEIRANTES,2024-08-04,1
2020,4,2020-04-29,MG,TRES CORACOES,2024-08-04,3
2020,4,2020-04-29,RN,MOSSORO,2024-08-04,5
2020,4,2020-04-29,MG,GUAXUPE,2024-08-04,1
2020,5,2020-05-01,SC,CANOINHAS,2024-08-04,1
2020,5,2020-05-04,SP,BATATAIS,2024-08-04,1
2020,4,2020-04-30,MG,MONTES CLAROS,2024-08-04,5
2020,5,2020-05-03,SP,ARUJA,2024-08-04,6
2020,4,2020-04-30,SP,ARACATUBA,2024-08-04,2
2020,4,2020-04-29,PE,CARUARU,2024-08-04,3
2020,4,2020-04-24,BA,ILHEUS,2024-08-04,1
2020,5,2020-05-04,CE,TAUA,2024-08-04,2
2020,5,2020-05-04,MG,FORMIGA,2024-08-04,2
2020,4,2020-04-20,PI,PARNAIBA,2024-08-04,4
2020,4,2020-04-08,SP,MAUA,2024-08-04,4
2020,4,2020-04-21,GO,GOIANIA,2024-08-04,10
2020,4,2020-04-22,RS,PORTO ALEGRE,2024-08-04,26
2020,4,2020-04-17,SP,SANTOS,2024-08-04,18
2020,4,2020-04-16,SP,ITAPEVA,2024-08-04,1
2020,4,2020-04-22,MG,UBERABA,2024-08-04,6
2020,4,2020-04-23,MG,BOCAIUVA,2024-08-04,1
2020,4,2020-04-22,SP,SALTO DE PIRAPORA,2024-08-04,1
2020,4,2020-04-23,PR,ROLANDIA,2024-08-04,1
2020,4,2020-04-12,PE,TUPANATINGA,2024-08-04,1
2020,4,2020-04-24,SP,PARIQUERA-ACU,2024-08-04,3
2020,4,2020-04-25,SP,LENCOIS PAULISTA,2024-08-04,1
2020,4,2020-04-21,AL,ARAPIRACA,2024-08-04,2
2020,4,2020-04-26,SP,OURINHOS,2024-08-04,2
2020,4,2020-04-17,PR,CAMPO MOURAO,2024-08-04,1
2020,4,2020-04-27,SP,ANGATUBA,2024-08-04,1
2020,4,2020-04-24,MG,SANTA VITORIA,2024-08-04,1
2020,4,2020-04-28,PR,CURITIBA,2024-08-04,50
2020,4,2020-04-28,PR,TELEMACO BORBA,2024-08-04,1
2020,4,2020-04-05,ES,ARACRUZ,2024-08-04,1
2020,3,2020-03-25,CE,ITAPIPOCA,2024-08-04,1
2020,4,2020-04-28,AM,COARI,2024-08-04,3
2020,4,2020-04-29,RS,CAXIAS DO SUL,2024-08-04,11
2020,4,2020-04-30,CE,CAMPOS SALES,2024-08-04,1
2020,5,2020-05-02,AM,MANAUS,2024-08-04,101
2020,5,2020-05-01,PR,JARDIM ALEGRE,2024-08-04,1
2020,5,2020-05-04,MG,CONTAGEM,2024-08-04,9
2020,5,2020-05-02,BA,LAURO DE FREITAS,2024-08-04,1
2020,4,2020-04-27,AM,MANACAPURU,2024-08-04,4
2020,5,2020-05-04,CE,CAMOCIM,2024-08-04,2
2020,5,2020-05-04,MG,MANTENA,2024-08-04,1
2020,5,2020-05-04,MG,CURVELO,2024-08-04,5
2020,5,2020-05-05,RS,PORTO ALEGRE,2024-08-04,20
2020,5,2020-05-05,SP,RIBEIRAO PRETO,2024-08-04,15
2020,5,2020-05-06,MT,ROSARIO OESTE,2024-08-04,9
2020,4,2020-04-16,SP,ARARAS,2024-08-04,2
2020,4,2020-04-18,BA,SALVADOR,2024-08-04,19
2020,4,2020-04-19,SC,LAGES,2024-08-04,1
2020,4,2020-04-20,PR,BANDEIRANTES,2024-08-04,1
2020,4,2020-04-20,MT,SAPEZAL,2024-08-04,1
2020,4,2020-04-20,SC,BLUMENAU,2024-08-04,3
2020,4,2020-04-18,SP,PITANGUEIRAS,2024-08-04,1
2020,4,2020-04-21,RS,ITAQUI,2024-08-04,1
2020,4,2020-04-22,SC,SAO JOSE,2024-08-04,5
2020,4,2020-04-24,MT,RIBEIRAO CASCALHEIRA,2024-08-04,1
2020,4,2020-04-22,AM,MARAA,2024-08-04,1
2020,4,2020-04-25,SP,PIRACICABA,2024-08-04,7
2020,3,2020-03-11,SP,TAUBATE,2024-08-04,1
2020,4,2020-04-24,MG,PARAISOPOLIS,2024-08-04,1
2020,4,2020-04-23,MG,JOAO MONLEVADE,2024-08-04,1
2020,4,2020-04-27,RS,CAMAQUA,2024-08-04,1
2020,4,2020-04-28,SP,MAIRIPORA,2024-08-04,5
2020,4,2020-04-28,RO,VILHENA,2024-08-04,3
2020,4,2020-04-29,PR,CAMPO LARGO,2024-08-04,18
2020,4,2020-04-28,CE,VARZEA ALEGRE,2024-08-04,2
2020,4,2020-04-29,SP,SANTA CRUZ DO RIO PARDO,2024-08-04,1
2020,4,2020-04-28,SP,ITUPEVA,2024-08-04,1
2020,4,2020-04-29,SP,SAO BERNARDO DO CAMPO,2024-08-04,50
2020,5,2020-05-02,SP,CONCHAL,2024-08-04,1
2020,5,2020-05-03,RS,ERECHIM,2024-08-04,2
2020,5,2020-05-03,PE,ARARIPINA,2024-08-04,1
2020,5,2020-05-03,SP,JALES,2024-08-04,4
2020,4,2020-04-27,RS,SOLEDADE,2024-08-04,1
2020,4,2020-04-28,AM,MAUES,2024-08-04,9
2020,5,2020-05-02,MG,ALEM PARAIBA,2024-08-04,3
2020,5,2020-05-04,SP,UBATUBA,2024-08-04,1
2020,5,2020-05-02,RS,SAO MARCOS,2024-08-04,1
2020,5,2020-05-04,MG,OURO PRETO,2024-08-04,3
2020,5,2020-05-03,SP,PIRATININGA,2024-08-04,1
2020,5,2020-05-01,GO,TRINDADE,2024-08-04,1
2020,5,2020-05-02,MG,MINAS NOVAS,2024-08-04,1
2020,5,2020-05-04,SP,SANTA CRUZ DO RIO PARDO,2024-08-04,3
2020,3,2020-03-25,SC,CAIBI,2024-08-04,1
2020,4,2020-04-18,PR,UMUARAMA,2024-08-04,1
2020,4,2020-04-17,RS,PASSO FUNDO,2024-08-04,3
2020,4,2020-04-19,SP,COTIA,2024-08-04,3
2020,4,2020-04-09,AL,MACEIO,2024-08-04,6
2020,4,2020-04-22,SP,GUARIBA,2024-08-04,1
2020,4,2020-04-20,RS,SAO JERONIMO,2024-08-04,5
2020,4,2020-04-22,SP,BARUERI,2024-08-04,5
2020,4,2020-04-17,SP,SAO VICENTE,2024-08-04,1
2020,4,2020-04-24,SP,DRACENA,2024-08-04,1
2020,3,2020-03-29,AL,ARAPIRACA,2024-08-04,1
2020,4,2020-04-25,SP,LEME,2024-08-04,2
2020,4,2020-04-27,PE,JABOATAO DOS GUARARAPES,2024-08-04,12
2020,4,2020-04-25,AM,ITAPIRANGA,2024-08-04,1
2020,4,2020-04-27,AM,BORBA,2024-08-04,2
2020,4,2020-04-28,SP,CAJAMAR,2024-08-04,2
2020,4,2020-04-17,SC,TIMBO,2024-08-04,1
2020,4,2020-04-25,PA,OEIRAS DO PARA,2024-08-04,3
2020,4,2020-04-22,MG,SERRO,2024-08-04,1
2020,4,2020-04-29,SC,SAO FRANCISCO DO SUL,2024-08-04,2
2020,4,2020-04-29,RS,ANTONIO PRADO,2024-08-04,1
2020,4,2020-04-29,SP,AVARE,2024-08-04,2
2020,4,2020-04-29,BA,SEABRA,2024-08-04,2
2020,4,2020-04-27,MG,CONTAGEM,2024-08-04,7
2020,4,2020-04-29,MT,CUIABA,2024-08-04,13
2020,4,2020-04-29,SE,NOSSA SENHORA DO SOCORRO,2024-08-04,1
2020,4,2020-04-02,BA,ILHEUS,2024-08-04,1
2020,4,2020-04-29,BA,TEIXEIRA DE FREITAS,2024-08-04,1
2020,5,2020-05-02,PR,CURITIBA,2024-08-04,12
2020,5,2020-05-03,SP,PERUIBE,2024-08-04,3
2020,5,2020-05-01,PA,CAPANEMA,2024-08-04,3
2020,4,2020-04-23,MG,BETIM,2024-08-04,2
2020,4,2020-04-30,MS,MARACAJU,2024-08-04,1
2020,5,2020-05-04,SP,IBITINGA,2024-08-04,1
2020,4,2020-04-09,GO,GOIATUBA,2024-08-04,1
2020,5,2020-05-01,RS,BENTO GONCALVES,2024-08-04,3
2020,5,2020-05-04,PI,PARNAIBA,2024-08-04,4
2020,5,2020-05-02,PE,PETROLINA,2024-08-04,1
2020,5,2020-05-06,ES,CACHOEIRO DE ITAPEMIRIM,2024-08-04,4
2020,4,2020-04-16,PB,JOAO PESSOA,2024-08-04,11
2020,4,2020-04-19,SP,FRANCO DA ROCHA,2024-08-04,5
2020,4,2020-04-16,MG,MINAS NOVAS,2024-08-04,3
2020,4,2020-04-22,MT,ROSARIO OESTE,2024-08-04,1
2020,4,2020-04-18,SP,MOJI MIRIM,2024-08-04,1
2020,4,2020-04-18,SC,RIO DO SUL,2024-08-04,1
2020,4,2020-04-23,SP,HORTOLANDIA,2024-08-04,3
2020,4,2020-04-24,SP,JACAREI,2024-08-04,2
2020,4,2020-04-26,CE,FORTALEZA,2024-08-04,83
2020,4,2020-04-22,PI,PICOS,2024-08-04,1
2020,4,2020-04-22,SP,LORENA,2024-08-04,4
2020,4,2020-04-28,SP,MARILIA,2024-08-04,3
2020,4,2020-04-26,SP,ARARAQUARA,2024-08-04,1
2020,3,2020-03-20,SP,CUBATAO,2024-08-04,1
2020,4,2020-04-25,MG,ALEM PARAIBA,2024-08-04,1
2020,4,2020-04-30,SP,CAIEIRAS,2024-08-04,6
2020,5,2020-05-01,SP,SAO PAULO,2024-08-04,647
2020,5,2020-05-01,PR,IRATI,2024-08-04,1
2020,5,2020-05-02,SC,BRUSQUE,2024-08-04,2
2020,5,2020-05-01,PR,ASTORGA,2024-08-04,1
2020,4,2020-04-29,MS,DOIS IRMAOS DO BURITI,2024-08-04,1
2020,5,2020-05-04,PA,BELEM,2024-08-04,46
2020,4,2020-04-30,MT,VARZEA GRANDE,2024-08-04,6
2020,5,2020-05-04,RS,VERANOPOLIS,2024-08-04,1
2020,5,2020-05-04,PA,SANTA MARIA DO PARA,2024-08-04,3
2020,4,2020-04-26,ES,SERRA,2024-08-04,4
2020,5,2020-05-04,CE,LIMOEIRO DO NORTE,2024-08-04,2
2020,5,2020-05-04,PA,IPIXUNA DO PARA,2024-08-04,1
2020,4,2020-04-03,ES,BAIXO GUANDU,2024-08-04,1
2020,5,2020-05-05,CE,AMONTADA,2024-08-04,1
2020,4,2020-04-14,AM,MANICORE,2024-08-04,1
2020,4,2020-04-17,SC,CANOINHAS,2024-08-04,1
2020,4,2020-04-05,MA,IMPERATRIZ,2024-08-04,1
2020,4,2020-04-19,PR,UNIAO DA VITORIA,2024-08-04,2
2020,4,2020-04-21,PR,FRANCISCO BELTRAO,2024-08-04,4
2020,4,2020-04-21,MG,ARAGUARI,2024-08-04,1
2020,4,2020-04-22,PA,CANAA DOS CARAJAS,2024-08-04,1
2020,4,2020-04-22,SP,LEME,2024-08-04,1
2020,4,2020-04-21,GO,CERES,2024-08-04,1
2020,4,2020-04-25,PR,PARANAVAI,2024-08-04,2
2020,4,2020-04-26,SP,LEME,2024-08-04,2
2020,4,2020-04-23,SP,SANTOS,2024-08-04,36
2020,4,2020-04-26,MG,BELO HORIZONTE,2024-08-04,50
2020,4,2020-04-28,SP,PROMISSAO,2024-08-04,1
2020,4,2020-04-28,MG,DIAMANTINA,2024-08-04,2
2020,4,2020-04-28,MG,CENTRALINA,2024-08-04,1
2020,4,2020-04-25,SP,SAO BERNARDO DO CAMPO,2024-08-04,24
2020,4,2020-04-09,PR,TELEMACO BORBA,2024-08-04,1
2020,4,2020-04-26,SC,SAO JOSE,2024-08-04,1
2020,4,2020-04-26,RS,ALVORADA,2024-08-04,2
2020,4,2020-04-29,PB,CAJAZEIRAS,2024-08-04,6
2020,4,2020-04-30,PR,IVAIPORA,2024-08-04,1
2020,4,2020-04-02,SP,PERUIBE,2024-08-04,2
2020,5,2020-05-02,SC,XAXIM,2024-08-04,1
2020,5,2020-05-01,SC,BLUMENAU,2024-08-04,1
2020,5,2020-05-02,SP,JALES,2024-08-04,3
2020,4,2020-04-30,MG,SETE LAGOAS,2024-08-04,2
2020,5,2020-05-02,RS,ACEGUA,2024-08-04,1
2020,4,2020-04-13,PE,JABOATAO DOS GUARARAPES,2024-08-04,3
2020,5,2020-05-04,SC,VIDEIRA,2024-08-04,1
2020,4,2020-04-21,ES,ARACRUZ,2024-08-04,1
2020,5,2020-05-03,MG,TEOFILO OTONI,2024-08-04,2
2020,4,2020-04-30,PR,GUARAPUAVA,2024-08-04,1
2020,5,2020-05-05,SP,LEME,2024-08-04,6
2020,5,2020-05-05,PR,SANTA HELENA,2024-08-04,1
2020,5,2020-05-05,RS,CANOAS,2024-08-04,3
2020,5,2020-05-05,PR,SANTO ANTONIO DA PLATINA,2024-08-04,1
2020,5,2020-05-05,RS,TUCUNDUVA,2024-08-04,1
2020,4,2020-04-17,SP,TATUI,2024-08-04,2
2020,4,2020-04-15,MS,TRES LAGOAS,2024-08-04,1
2020,4,2020-04-19,SP,JACAREI,2024-08-04,9
2020,4,2020-04-12,SP,FRANCISCO MORATO,2024-08-04,2
2020,4,2020-04-18,SP,VOTORANTIM,2024-08-04,1
2020,4,2020-04-19,PR,PATO BRANCO,2024-08-04,3
2020,4,2020-04-21,PB,CAMPINA GRANDE,2024-08-04,3
2020,4,2020-04-19,SC,JARAGUA DO SUL,2024-08-04,1
2020,4,2020-04-18,SP,SAO ROQUE,2024-08-04,1
2020,4,2020-04-21,CE,BOA VIAGEM,2024-08-04,1
2020,4,2020-04-22,SP,POA,2024-08-04,2
2020,4,2020-04-22,MG,CAMPO BELO,2024-08-04,3
2020,4,2020-04-22,MG,SAO JOAO DEL REI,2024-08-04,2
2020,4,2020-04-24,RN,NATAL,2024-08-04,18
2020,4,2020-04-24,RS,CHARQUEADAS,2024-08-04,1
2020,4,2020-04-25,SP,JAU,2024-08-04,2
2020,4,2020-04-23,PR,CAMPO MOURAO,2024-08-04,1
2020,4,2020-04-25,SP,ITUPEVA,2024-08-04,2
2020,4,2020-04-25,SP,FRANCO DA ROCHA,2024-08-04,2
2020,4,2020-04-04,PE,LIMOEIRO,2024-08-04,1
2020,4,2020-04-14,PE,SALGUEIRO,2024-08-04,3
2020,4,2020-04-27,BA,PRADO,2024-08-04,1
2020,4,2020-04-07,BA,MIGUEL CALMON,2024-08-04,2
2020,4,2020-04-28,ES,VITORIA,2024-08-04,12
2020,4,2020-04-24,AM,BENJAMIN CONSTANT,2024-08-04,1
2020,4,2020-04-30,RS,SAO MARCOS,2024-08-04,1
2020,4,2020-04-28,MT,PONTES E LACERDA,2024-08-04,1
2020,4,2020-04-30,ES,VITORIA,2024-08-04,7
2020,5,2020-05-03,CE,FORTALEZA,2024-08-04,113
2020,4,2020-04-07,PR,IBAITI,2024-08-04,1
2020,5,2020-05-03,RO,PORTO VELHO,2024-08-04,4
2020,5,2020-05-05,SP,PARIQUERA-ACU,2024-08-04,4
2020,5,2020-05-04,SP,PRESIDENTE PRUDENTE,2024-08-04,13
2020,5,2020-05-04,SP,SOCORRO,2024-08-04,1
2020,4,2020-04-21,ES,BAIXO GUANDU,2024-08-04,1
2020,5,2020-05-05,MG,EXTREMA,2024-08-04,2
2020,4,2020-04-14,SP,CRUZEIRO,2024-08-04,1
2020,4,2020-04-06,AM,TEFE,2024-08-04,1
2020,5,2020-05-04,RS,ALEGRETE,2024-08-04,1
2020,5,2020-05-04,PR,ALTO PARANA,2024-08-04,1
2020,4,2020-04-10,MG,JUIZ DE FORA,2024-08-04,2
2020,4,2020-04-15,MG,CABO VERDE,2024-08-04,1
2020,4,2020-04-17,SP,AMERICO BRASILIENSE,2024-08-04,3
